Car No	Manufacture	Speed	Millage	User Rating
59-H2 5750	FORD	143.5203137	212	5
59-H2 5751	FORD	184.7243826	213	4
59-H2 5752	FORD	176.5407474	214	2
59-H2 5753	FORD	278.4183303	215	2
59-H2 5754	Honda	206.7951223	216	3
59-H2 5755	Honda	169.3111756	217	2
59-H2 5756	Honda	179.8471148	218	1
59-H2 5757	Honda	291.4413182	219	4
59-H2 5758	Honda	268.5328096	220	3
59-H2 5759	Honda	144.7239051	221	4
59-H2 5738	Audi	248.4126191	200	4
59-H2 5739	Audi	161.5807085	201	3
59-H2 5740	Audi	62.90960132	202	2
59-H2 5741	Audi	62.30188203	203	1
59-H2 5742	Audi	216.9814179	204	4
59-H2 5743	FIAT	16.00296834	205	5
59-H2 5744	FIAT	24.74920591	206	1
59-H2 5745	FIAT	285.724541	207	4
59-H2 5746	FIAT	132.2662076	208	2
59-H2 5747	FIAT	26.35884354	209	4
59-H2 5748	FIAT	69.00655494	210	3
59-H2 5749	FORD	121.4510857	211	1
59-H2 5750	FORD	47.84043661	212	5
59-H2 5751	FORD	24.9298307	213	4
59-H2 5752	FORD	246.660608	214	2
59-H2 5753	FORD	184.2305231	215	2
59-H2 5754	Honda	227.4597542	216	3
59-H2 5755	Honda	278.0488383	217	2
59-H2 5756	Honda	114.3567739	218	1
59-H2 5757	Honda	84.28131181	219	4
59-H2 5758	Honda	92.27526036	220	3
59-H2 5759	Honda	138.9057408	221	4
59-H2 5738	Audi	152.0545376	200	4
59-H2 5739	Audi	115.8999454	201	3
59-H2 5740	Audi	85.7963314	202	2
59-H2 5741	Audi	19.2266207	203	1
59-H2 5742	Audi	215.1451509	204	4
59-H2 5743	FIAT	297.9269103	205	5
59-H2 5744	FIAT	54.97658849	206	1
59-H2 5745	FIAT	100.2679253	207	4
59-H2 5746	FIAT	208.8090874	208	2
59-H2 5747	FIAT	80.11701935	209	4
59-H2 5748	FIAT	161.6017701	210	3
59-H2 5749	FORD	54.88880544	211	1
59-H2 5750	FORD	171.7997281	212	5
59-H2 5751	FORD	33.29207784	213	4
59-H2 5752	FORD	237.169513	214	2
59-H2 5753	FORD	241.6711236	215	2
59-H2 5754	Honda	288.4158018	216	3
59-H2 5755	Honda	193.6266821	217	2
59-H2 5756	Honda	3.531542853	218	1
59-H2 5757	Honda	25.22309231	219	4
59-H2 5758	Honda	180.0677479	220	3
59-H2 5759	Honda	33.42308384	221	4
59-H2 5738	Audi	40.14923426	200	4
59-H2 5739	Audi	257.4799221	201	3
59-H2 5740	Audi	167.411204	202	2
59-H2 5741	Audi	93.71062969	203	1
59-H2 5742	Audi	190.8417092	204	4
59-H2 5743	FIAT	75.67635498	205	5
59-H2 5744	FIAT	113.3193919	206	1
59-H2 5745	FIAT	298.6225391	207	4
59-H2 5746	FIAT	198.3565798	208	2
59-H2 5747	FIAT	292.2562499	209	4
59-H2 5748	FIAT	261.1744998	210	3
59-H2 5749	FORD	150.1415214	211	1
59-H2 5750	FORD	263.2495692	212	5
59-H2 5751	FORD	77.18276768	213	4
59-H2 5752	FORD	42.3835604	214	2
59-H2 5753	FORD	227.4838852	215	2
59-H2 5754	Honda	139.8812841	216	3
59-H2 5755	Honda	77.1250775	217	2
59-H2 5756	Honda	9.837680428	218	1
59-H2 5757	Honda	237.8023144	219	4
59-H2 5758	Honda	259.7308556	220	3
59-H2 5759	Honda	83.55344043	221	4
59-H2 5738	Audi	129.7656694	200	4
59-H2 5739	Audi	17.27972077	201	3
59-H2 5740	Audi	219.5974079	202	2
59-H2 5741	Audi	116.5168342	203	1
59-H2 5742	Audi	291.6416652	204	4
59-H2 5743	FIAT	113.2897657	205	5
59-H2 5744	FIAT	298.1808369	206	1
59-H2 5745	FIAT	55.01271036	207	4
59-H2 5746	FIAT	161.5697014	208	2
59-H2 5747	FIAT	290.3995331	209	4
59-H2 5748	FIAT	172.6035015	210	3
59-H2 5749	FORD	115.445029	211	1
59-H2 5750	FORD	124.2326607	212	5
59-H2 5751	FORD	1.641789031	213	4
59-H2 5752	FORD	154.4503133	214	2
59-H2 5753	FORD	76.54388353	215	2
59-H2 5754	Honda	161.5194166	216	3
59-H2 5755	Honda	36.55822688	217	2
59-H2 5756	Honda	153.587193	218	1
59-H2 5757	Honda	230.9181012	219	4
59-H2 5758	Honda	243.8311018	220	3
59-H2 5759	Honda	221.3323108	221	4
59-H2 5738	Audi	156.3666445	200	4
59-H2 5739	Audi	219.1593547	201	3
59-H2 5740	Audi	1.950887411	202	2
59-H2 5741	Audi	185.7789685	203	1
59-H2 5742	Audi	289.3599821	204	4
59-H2 5743	FIAT	128.859633	205	5
59-H2 5744	FIAT	127.130229	206	1
59-H2 5745	FIAT	190.7431063	207	4
59-H2 5746	FIAT	7.346604712	208	2
59-H2 5747	FIAT	84.32685546	209	4
59-H2 5748	FIAT	204.0075071	210	3
59-H2 5749	FORD	116.0253466	211	1
59-H2 5750	FORD	43.58229058	212	5
59-H2 5751	FORD	109.8283158	213	4
59-H2 5752	FORD	112.2117257	214	2
59-H2 5753	FORD	267.0487431	215	2
59-H2 5754	Honda	122.9674581	216	3
59-H2 5755	Honda	59.19652697	217	2
59-H2 5756	Honda	268.2518997	218	1
59-H2 5757	Honda	6.728631132	219	4
59-H2 5758	Honda	294.8391708	220	3
59-H2 5759	Honda	103.8525753	221	4
59-H2 5738	Audi	223.1791617	200	4
59-H2 5739	Audi	224.0997915	201	3
59-H2 5740	Audi	82.04031297	202	2
59-H2 5741	Audi	134.2758906	203	1
59-H2 5742	Audi	182.9291021	204	4
59-H2 5743	FIAT	44.4195337	205	5
59-H2 5744	FIAT	185.0683088	206	1
59-H2 5745	FIAT	92.55058127	207	4
59-H2 5746	FIAT	288.1053364	208	2
59-H2 5747	FIAT	238.7444363	209	4
59-H2 5748	FIAT	145.0314721	210	3
59-H2 5749	FORD	23.84703245	211	1
59-H2 5750	FORD	43.11989241	212	5
59-H2 5751	FORD	209.0212437	213	4
59-H2 5752	FORD	253.8214942	214	2
59-H2 5753	FORD	163.3217953	215	2
59-H2 5754	Honda	243.2094722	216	3
59-H2 5755	Honda	239.2125012	217	2
59-H2 5756	Honda	120.0570261	218	1
59-H2 5757	Honda	178.3489729	219	4
59-H2 5758	Honda	148.436985	220	3
59-H2 5759	Honda	13.00338884	221	4
59-H2 5738	Audi	15.81601164	200	4
59-H2 5739	Audi	139.2972599	201	3
59-H2 5740	Audi	248.9478055	202	2
59-H2 5741	Audi	186.3466028	203	1
59-H2 5742	Audi	159.1042426	204	4
59-H2 5743	FIAT	210.7019562	205	5
59-H2 5744	FIAT	120.831132	206	1
59-H2 5745	FIAT	53.02221046	207	4
59-H2 5746	FIAT	238.3115837	208	2
59-H2 5747	FIAT	242.5871404	209	4
59-H2 5748	FIAT	189.5868811	210	3
59-H2 5749	FORD	53.03343713	211	1
59-H2 5750	FORD	219.2348177	212	5
59-H2 5751	FORD	53.30410052	213	4
59-H2 5752	FORD	26.41754345	214	2
59-H2 5753	FORD	227.1954015	215	2
59-H2 5754	Honda	79.20751754	216	3
59-H2 5755	Honda	185.4061322	217	2
59-H2 5756	Honda	219.3086806	218	1
59-H2 5757	Honda	164.9740237	219	4
59-H2 5758	Honda	22.65925764	220	3
59-H2 5759	Honda	239.7410238	221	4
59-H2 5738	Audi	145.7596744	200	4
59-H2 5739	Audi	269.5644866	201	3
59-H2 5740	Audi	175.2510884	202	2
59-H2 5741	Audi	41.52579787	203	1
59-H2 5742	Audi	70.72813566	204	4
59-H2 5743	FIAT	237.0979813	205	5
59-H2 5744	FIAT	149.7504301	206	1
59-H2 5745	FIAT	26.57127828	207	4
59-H2 5746	FIAT	164.1074256	208	2
59-H2 5747	FIAT	110.6775065	209	4
59-H2 5748	FIAT	141.2339477	210	3
59-H2 5749	FORD	225.3517173	211	1
59-H2 5750	FORD	106.4326161	212	5
59-H2 5751	FORD	256.433692	213	4
59-H2 5752	FORD	270.6823288	214	2
59-H2 5753	FORD	54.50529837	215	2
59-H2 5754	Honda	3.640103914	216	3
59-H2 5755	Honda	41.14939562	217	2
59-H2 5756	Honda	269.3102787	218	1
59-H2 5757	Honda	224.5605033	219	4
59-H2 5758	Honda	143.5106995	220	3
59-H2 5759	Honda	174.9158069	221	4
59-H2 5738	Audi	44.30989744	200	4
59-H2 5739	Audi	8.231178937	201	3
59-H2 5740	Audi	79.70300349	202	2
59-H2 5741	Audi	37.52418114	203	1
59-H2 5742	Audi	297.207804	204	4
59-H2 5743	FIAT	176.3168985	205	5
59-H2 5744	FIAT	28.64222061	206	1
59-H2 5745	FIAT	62.92757335	207	4
59-H2 5746	FIAT	293.9328052	208	2
59-H2 5747	FIAT	68.58368024	209	4
59-H2 5748	FIAT	9.623104602	210	3
59-H2 5749	FORD	231.5145684	211	1
59-H2 5750	FORD	142.9020661	212	5
59-H2 5751	FORD	89.03362591	213	4
59-H2 5752	FORD	245.121544	214	2
59-H2 5753	FORD	126.6205908	215	2
59-H2 5754	Honda	63.53158232	216	3
59-H2 5755	Honda	26.24675097	217	2
59-H2 5756	Honda	47.39287934	218	1
59-H2 5757	Honda	101.3051148	219	4
59-H2 5758	Honda	214.3055694	220	3
59-H2 5759	Honda	121.4798851	221	4
59-H2 5738	Audi	283.1320556	200	4
59-H2 5739	Audi	142.5811927	201	3
59-H2 5740	Audi	133.871688	202	2
59-H2 5741	Audi	65.85423919	203	1
59-H2 5742	Audi	138.3678837	204	4
59-H2 5743	FIAT	138.1112168	205	5
59-H2 5744	FIAT	215.0503181	206	1
59-H2 5745	FIAT	120.8256598	207	4
59-H2 5746	FIAT	252.9706258	208	2
59-H2 5747	FIAT	66.05978714	209	4
59-H2 5748	FIAT	117.1517264	210	3
59-H2 5749	FORD	58.45504342	211	1
59-H2 5750	FORD	53.81087514	212	5
59-H2 5751	FORD	47.56513818	213	4
59-H2 5752	FORD	135.3757505	214	2
59-H2 5753	FORD	44.92063624	215	2
59-H2 5754	Honda	205.9357741	216	3
59-H2 5755	Honda	121.4373202	217	2
59-H2 5756	Honda	192.1776031	218	1
59-H2 5757	Honda	201.9946209	219	4
59-H2 5758	Honda	146.0292085	220	3
59-H2 5759	Honda	24.6858473	221	4
59-H2 5738	Audi	32.58394069	200	4
59-H2 5739	Audi	285.0591752	201	3
59-H2 5740	Audi	0.309500314	202	2
59-H2 5741	Audi	216.5024339	203	1
59-H2 5742	Audi	286.8618972	204	4
59-H2 5743	FIAT	111.8760188	205	5
59-H2 5744	FIAT	45.48452898	206	1
59-H2 5745	FIAT	221.9861747	207	4
59-H2 5746	FIAT	54.60011099	208	2
59-H2 5747	FIAT	22.89703354	209	4
59-H2 5748	FIAT	134.9638126	210	3
59-H2 5749	FORD	152.7400194	211	1
59-H2 5750	FORD	57.98596563	212	5
59-H2 5751	FORD	116.2005633	213	4
59-H2 5752	FORD	105.8570925	214	2
59-H2 5753	FORD	231.8895731	215	2
59-H2 5754	Honda	119.4081532	216	3
59-H2 5755	Honda	63.28616574	217	2
59-H2 5756	Honda	150.2478204	218	1
59-H2 5757	Honda	233.9412935	219	4
59-H2 5758	Honda	22.15039044	220	3
59-H2 5759	Honda	170.1771531	221	4
59-H2 5738	Audi	81.12261297	200	4
59-H2 5739	Audi	76.39221079	201	3
59-H2 5740	Audi	143.3589478	202	2
59-H2 5741	Audi	238.5105734	203	1
59-H2 5742	Audi	145.1415121	204	4
59-H2 5743	FIAT	208.8424523	205	5
59-H2 5744	FIAT	112.9643451	206	1
59-H2 5745	FIAT	176.2991682	207	4
59-H2 5746	FIAT	129.1645798	208	2
59-H2 5747	FIAT	22.02571158	209	4
59-H2 5748	FIAT	202.6488119	210	3
59-H2 5749	FORD	223.706279	211	1
59-H2 5750	FORD	299.0292622	212	5
59-H2 5751	FORD	148.7069199	213	4
59-H2 5752	FORD	276.8810409	214	2
59-H2 5753	FORD	93.2069939	215	2
59-H2 5754	Honda	212.2748071	216	3
59-H2 5755	Honda	296.8735304	217	2
59-H2 5756	Honda	228.1694664	218	1
59-H2 5757	Honda	156.8315752	219	4
59-H2 5758	Honda	258.7958796	220	3
59-H2 5759	Honda	121.2998678	221	4
59-H2 5738	Audi	99.74793143	200	4
59-H2 5739	Audi	222.7273079	201	3
59-H2 5740	Audi	291.0896313	202	2
59-H2 5741	Audi	283.710265	203	1
59-H2 5742	Audi	230.4377425	204	4
59-H2 5743	FIAT	97.05663646	205	5
59-H2 5744	FIAT	20.20913815	206	1
59-H2 5745	FIAT	161.9673662	207	4
59-H2 5746	FIAT	295.3746349	208	2
59-H2 5747	FIAT	65.33313284	209	4
59-H2 5748	FIAT	86.43466871	210	3
59-H2 5749	FORD	0.051894979	211	1
59-H2 5750	FORD	44.64989039	212	5
59-H2 5751	FORD	214.0798831	213	4
59-H2 5752	FORD	192.3042011	214	2
59-H2 5753	FORD	268.9456628	215	2
59-H2 5754	Honda	120.0904606	216	3
59-H2 5755	Honda	52.91309473	217	2
59-H2 5756	Honda	295.5991555	218	1
59-H2 5757	Honda	227.1691035	219	4
59-H2 5758	Honda	129.3733894	220	3
59-H2 5759	Honda	37.59490887	221	4
59-H2 5738	Audi	159.2251147	200	4
59-H2 5739	Audi	230.4489034	201	3
59-H2 5740	Audi	170.3320391	202	2
59-H2 5741	Audi	3.222105949	203	1
59-H2 5742	Audi	132.4108241	204	4
59-H2 5743	FIAT	139.699067	205	5
59-H2 5744	FIAT	295.762159	206	1
59-H2 5745	FIAT	26.59770568	207	4
59-H2 5746	FIAT	21.01558556	208	2
59-H2 5747	FIAT	234.2947275	209	4
59-H2 5748	FIAT	11.83733019	210	3
59-H2 5749	FORD	98.01814499	211	1
59-H2 5750	FORD	19.20921232	212	5
59-H2 5751	FORD	67.8404851	213	4
59-H2 5752	FORD	58.28569542	214	2
59-H2 5753	FORD	1.810527053	215	2
59-H2 5754	Honda	152.940508	216	3
59-H2 5755	Honda	182.7961425	217	2
59-H2 5756	Honda	252.7411469	218	1
59-H2 5757	Honda	256.3698527	219	4
59-H2 5758	Honda	152.8493791	220	3
59-H2 5759	Honda	27.02161699	221	4
59-H2 5738	Audi	284.339093	200	4
59-H2 5739	Audi	101.5479634	201	3
59-H2 5740	Audi	78.29696073	202	2
59-H2 5741	Audi	155.9783345	203	1
59-H2 5742	Audi	205.8625671	204	4
59-H2 5743	FIAT	132.4172139	205	5
59-H2 5744	FIAT	231.5486709	206	1
59-H2 5745	FIAT	193.651109	207	4
59-H2 5746	FIAT	194.4023618	208	2
59-H2 5747	FIAT	37.69210987	209	4
59-H2 5748	FIAT	5.667341067	210	3
59-H2 5749	FORD	20.15985613	211	1
59-H2 5750	FORD	5.902029765	212	5
59-H2 5751	FORD	251.7425386	213	4
59-H2 5752	FORD	42.79665358	214	2
59-H2 5753	FORD	127.6520876	215	2
59-H2 5754	Honda	210.773252	216	3
59-H2 5755	Honda	279.975052	217	2
59-H2 5756	Honda	169.0170342	218	1
59-H2 5757	Honda	286.447793	219	4
59-H2 5758	Honda	127.6702999	220	3
59-H2 5759	Honda	18.84568679	221	4
59-H2 5738	Audi	93.70432154	200	4
59-H2 5739	Audi	154.3912994	201	3
59-H2 5740	Audi	12.37394285	202	2
59-H2 5741	Audi	287.4466234	203	1
59-H2 5742	Audi	218.8189736	204	4
59-H2 5743	FIAT	140.3057432	205	5
59-H2 5744	FIAT	235.9751516	206	1
59-H2 5745	FIAT	39.28235005	207	4
59-H2 5746	FIAT	259.6100484	208	2
59-H2 5747	FIAT	276.2752752	209	4
59-H2 5748	FIAT	178.4651817	210	3
59-H2 5749	FORD	278.6006335	211	1
59-H2 5750	FORD	177.7104346	212	5
59-H2 5751	FORD	107.749775	213	4
59-H2 5752	FORD	107.0411552	214	2
59-H2 5753	FORD	208.6647104	215	2
59-H2 5754	Honda	127.8243072	216	3
59-H2 5755	Honda	2.951257894	217	2
59-H2 5756	Honda	152.2908918	218	1
59-H2 5757	Honda	266.9497443	219	4
59-H2 5758	Honda	142.3345981	220	3
59-H2 5759	Honda	122.4438568	221	4
59-H2 5738	Audi	59.12111473	200	4
59-H2 5739	Audi	205.5612433	201	3
59-H2 5740	Audi	67.46111745	202	2
59-H2 5741	Audi	205.6333299	203	1
59-H2 5742	Audi	142.4990452	204	4
59-H2 5743	FIAT	121.6549685	205	5
59-H2 5744	FIAT	97.78998752	206	1
59-H2 5745	FIAT	286.027349	207	4
59-H2 5746	FIAT	13.13173208	208	2
59-H2 5747	FIAT	129.2616635	209	4
59-H2 5748	FIAT	123.5042953	210	3
59-H2 5749	FORD	190.2640281	211	1
59-H2 5750	FORD	9.828029764	212	5
59-H2 5751	FORD	263.519123	213	4
59-H2 5752	FORD	135.5472171	214	2
59-H2 5753	FORD	247.7238573	215	2
59-H2 5754	Honda	285.694478	216	3
59-H2 5755	Honda	215.3862509	217	2
59-H2 5756	Honda	220.9241215	218	1
59-H2 5757	Honda	188.5321591	219	4
59-H2 5758	Honda	90.62177311	220	3
59-H2 5759	Honda	91.92922986	221	4
59-H2 5738	Audi	73.81544374	200	4
59-H2 5739	Audi	15.12849635	201	3
59-H2 5740	Audi	298.1241931	202	2
59-H2 5741	Audi	225.8813847	203	1
59-H2 5742	Audi	275.8073663	204	4
59-H2 5743	FIAT	68.39177694	205	5
59-H2 5744	FIAT	36.09452052	206	1
59-H2 5745	FIAT	219.9314288	207	4
59-H2 5746	FIAT	266.7726993	208	2
59-H2 5747	FIAT	258.8271182	209	4
59-H2 5748	FIAT	219.0235729	210	3
59-H2 5749	FORD	125.8003685	211	1
59-H2 5750	FORD	130.4121583	212	5
59-H2 5751	FORD	187.21659	213	4
59-H2 5752	FORD	253.5291245	214	2
59-H2 5753	FORD	33.00380664	215	2
59-H2 5754	Honda	83.1421849	216	3
59-H2 5755	Honda	142.8682775	217	2
59-H2 5756	Honda	132.318121	218	1
59-H2 5757	Honda	66.38370495	219	4
59-H2 5758	Honda	187.6327594	220	3
59-H2 5759	Honda	172.314269	221	4
59-H2 5738	Audi	54.22837048	200	4
59-H2 5739	Audi	133.7746944	201	3
59-H2 5740	Audi	195.6221962	202	2
59-H2 5741	Audi	37.87562129	203	1
59-H2 5742	Audi	177.2345314	204	4
59-H2 5743	FIAT	78.03507017	205	5
59-H2 5744	FIAT	36.56185868	206	1
59-H2 5745	FIAT	46.12401573	207	4
59-H2 5746	FIAT	200.6240753	208	2
59-H2 5747	FIAT	62.72217934	209	4
59-H2 5748	FIAT	270.8366459	210	3
59-H2 5749	FORD	217.9299618	211	1
59-H2 5750	FORD	153.3857547	212	5
59-H2 5751	FORD	196.7723102	213	4
59-H2 5752	FORD	175.9247206	214	2
59-H2 5753	FORD	30.92167233	215	2
59-H2 5754	Honda	188.4416229	216	3
59-H2 5755	Honda	220.6499267	217	2
59-H2 5756	Honda	243.5662442	218	1
59-H2 5757	Honda	208.2565393	219	4
59-H2 5758	Honda	290.3023826	220	3
59-H2 5759	Honda	280.4718895	221	4
59-H2 5738	Audi	70.81161493	200	4
59-H2 5739	Audi	101.9694698	201	3
59-H2 5740	Audi	285.9752979	202	2
59-H2 5741	Audi	116.657344	203	1
59-H2 5742	Audi	47.56159729	204	4
59-H2 5743	FIAT	218.4865964	205	5
59-H2 5744	FIAT	117.7570556	206	1
59-H2 5745	FIAT	196.1103443	207	4
59-H2 5746	FIAT	51.45581679	208	2
59-H2 5747	FIAT	74.71473903	209	4
59-H2 5748	FIAT	286.5842104	210	3
59-H2 5749	FORD	68.69173502	211	1
59-H2 5750	FORD	64.7120342	212	5
59-H2 5751	FORD	287.6676598	213	4
59-H2 5752	FORD	271.7027085	214	2
59-H2 5753	FORD	12.8810481	215	2
59-H2 5754	Honda	184.1305501	216	3
59-H2 5755	Honda	141.4811276	217	2
59-H2 5756	Honda	12.17927645	218	1
59-H2 5757	Honda	195.2618549	219	4
59-H2 5758	Honda	125.684707	220	3
59-H2 5759	Honda	89.43293486	221	4
59-H2 5738	Audi	223.5643642	200	4
59-H2 5739	Audi	3.411883278	201	3
59-H2 5740	Audi	259.35631	202	2
59-H2 5741	Audi	210.4271647	203	1
59-H2 5742	Audi	107.6561926	204	4
59-H2 5743	FIAT	244.942732	205	5
59-H2 5744	FIAT	199.6008954	206	1
59-H2 5745	FIAT	91.8536354	207	4
59-H2 5746	FIAT	127.3022714	208	2
59-H2 5747	FIAT	104.4000236	209	4
59-H2 5748	FIAT	20.4522739	210	3
59-H2 5749	FORD	265.5988027	211	1
59-H2 5750	FORD	238.8105334	212	5
59-H2 5751	FORD	38.20832218	213	4
59-H2 5752	FORD	269.6129173	214	2
59-H2 5753	FORD	111.1928228	215	2
59-H2 5754	Honda	256.4159561	216	3
59-H2 5755	Honda	139.6300947	217	2
59-H2 5756	Honda	193.0535257	218	1
59-H2 5757	Honda	275.9205833	219	4
59-H2 5758	Honda	174.5387855	220	3
59-H2 5759	Honda	261.8681341	221	4
59-H2 5738	Audi	156.1001685	200	4
59-H2 5739	Audi	279.8112144	201	3
59-H2 5740	Audi	242.6986744	202	2
59-H2 5741	Audi	238.4759118	203	1
59-H2 5742	Audi	288.6657464	204	4
59-H2 5743	FIAT	127.0934019	205	5
59-H2 5744	FIAT	159.2500539	206	1
59-H2 5745	FIAT	48.10275992	207	4
59-H2 5746	FIAT	191.9961743	208	2
59-H2 5747	FIAT	279.7651815	209	4
59-H2 5748	FIAT	228.2478256	210	3
59-H2 5749	FORD	281.009616	211	1
59-H2 5750	FORD	74.15427804	212	5
59-H2 5751	FORD	183.7617852	213	4
59-H2 5752	FORD	30.46364863	214	2
59-H2 5753	FORD	66.90824586	215	2
59-H2 5754	Honda	171.1526063	216	3
59-H2 5755	Honda	223.6683162	217	2
59-H2 5756	Honda	211.4714428	218	1
59-H2 5757	Honda	4.294838291	219	4
59-H2 5758	Honda	85.52926655	220	3
59-H2 5759	Honda	13.06554212	221	4
59-H2 5738	Audi	271.6883286	200	4
59-H2 5739	Audi	34.88458878	201	3
59-H2 5740	Audi	222.8924567	202	2
59-H2 5741	Audi	82.89756462	203	1
59-H2 5742	Audi	292.4036443	204	4
59-H2 5743	FIAT	73.30937323	205	5
59-H2 5744	FIAT	231.8434658	206	1
59-H2 5745	FIAT	220.5240027	207	4
59-H2 5746	FIAT	121.9715706	208	2
59-H2 5747	FIAT	105.8367992	209	4
59-H2 5748	FIAT	121.3947769	210	3
59-H2 5749	FORD	138.1018943	211	1
59-H2 5750	FORD	161.4337637	212	5
59-H2 5751	FORD	157.9000172	213	4
59-H2 5752	FORD	171.6242575	214	2
59-H2 5753	FORD	185.6311926	215	2
59-H2 5754	Honda	121.6099846	216	3
59-H2 5755	Honda	198.6133686	217	2
59-H2 5756	Honda	22.55556457	218	1
59-H2 5757	Honda	28.11270972	219	4
59-H2 5758	Honda	297.6533187	220	3
59-H2 5759	Honda	166.4951238	221	4
59-H2 5738	Audi	258.2688878	200	4
59-H2 5739	Audi	73.93437218	201	3
59-H2 5740	Audi	226.9089073	202	2
59-H2 5741	Audi	76.79279521	203	1
59-H2 5742	Audi	57.310101	204	4
59-H2 5743	FIAT	280.8060882	205	5
59-H2 5744	FIAT	19.15177608	206	1
59-H2 5745	FIAT	92.90280494	207	4
59-H2 5746	FIAT	262.8793006	208	2
59-H2 5747	FIAT	131.7098521	209	4
59-H2 5748	FIAT	283.747536	210	3
59-H2 5749	FORD	279.7420588	211	1
59-H2 5750	FORD	15.02186805	212	5
59-H2 5751	FORD	183.2660828	213	4
59-H2 5752	FORD	172.720082	214	2
59-H2 5753	FORD	115.846953	215	2
59-H2 5754	Honda	59.46961364	216	3
59-H2 5755	Honda	185.7243165	217	2
59-H2 5756	Honda	114.1251802	218	1
59-H2 5757	Honda	130.2369125	219	4
59-H2 5758	Honda	279.6671518	220	3
59-H2 5759	Honda	295.2116211	221	4
59-H2 5738	Audi	158.7164651	200	4
59-H2 5739	Audi	148.7905105	201	3
59-H2 5740	Audi	211.1836997	202	2
59-H2 5741	Audi	60.96585902	203	1
59-H2 5742	Audi	116.9858017	204	4
59-H2 5743	FIAT	22.63462614	205	5
59-H2 5744	FIAT	298.7424191	206	1
59-H2 5745	FIAT	222.8502786	207	4
59-H2 5746	FIAT	237.2401375	208	2
59-H2 5747	FIAT	47.10740542	209	4
59-H2 5748	FIAT	75.03307731	210	3
59-H2 5749	FORD	187.2604459	211	1
59-H2 5750	FORD	181.527253	212	5
59-H2 5751	FORD	234.9794853	213	4
59-H2 5752	FORD	83.55296696	214	2
59-H2 5753	FORD	62.89911479	215	2
59-H2 5754	Honda	143.3291035	216	3
59-H2 5755	Honda	116.9791311	217	2
59-H2 5756	Honda	163.3838075	218	1
59-H2 5757	Honda	22.90900466	219	4
59-H2 5758	Honda	288.5679405	220	3
59-H2 5759	Honda	69.36729306	221	4
59-H2 5738	Audi	254.2623915	200	4
59-H2 5739	Audi	59.45272623	201	3
59-H2 5740	Audi	42.22938693	202	2
59-H2 5741	Audi	292.6686708	203	1
59-H2 5742	Audi	98.53938176	204	4
59-H2 5743	FIAT	250.4640563	205	5
59-H2 5744	FIAT	227.0572067	206	1
59-H2 5745	FIAT	77.25498867	207	4
59-H2 5746	FIAT	225.5476247	208	2
59-H2 5747	FIAT	44.82594927	209	4
59-H2 5748	FIAT	15.75856892	210	3
59-H2 5749	FORD	288.671343	211	1
59-H2 5750	FORD	99.45371639	212	5
59-H2 5751	FORD	29.69315023	213	4
59-H2 5752	FORD	225.9919944	214	2
59-H2 5753	FORD	16.92283057	215	2
59-H2 5754	Honda	251.9598515	216	3
59-H2 5755	Honda	150.8856131	217	2
59-H2 5756	Honda	101.810253	218	1
59-H2 5757	Honda	119.7666345	219	4
59-H2 5758	Honda	243.6248168	220	3
59-H2 5759	Honda	126.1744868	221	4
59-H2 5738	Audi	24.86814922	200	4
59-H2 5739	Audi	198.3957349	201	3
59-H2 5740	Audi	21.19256316	202	2
59-H2 5741	Audi	174.6486883	203	1
59-H2 5742	Audi	144.7478578	204	4
59-H2 5743	FIAT	158.6702277	205	5
59-H2 5744	FIAT	252.2846272	206	1
59-H2 5745	FIAT	69.43459448	207	4
59-H2 5746	FIAT	239.6613205	208	2
59-H2 5747	FIAT	14.39421904	209	4
59-H2 5748	FIAT	265.1397473	210	3
59-H2 5749	FORD	181.1734378	211	1
59-H2 5750	FORD	3.840945717	212	5
59-H2 5751	FORD	164.4933091	213	4
59-H2 5752	FORD	256.2331177	214	2
59-H2 5753	FORD	275.6659455	215	2
59-H2 5754	Honda	77.12287606	216	3
59-H2 5755	Honda	179.6852551	217	2
59-H2 5756	Honda	92.98287321	218	1
59-H2 5757	Honda	102.6339546	219	4
59-H2 5758	Honda	278.5405446	220	3
59-H2 5759	Honda	31.50575076	221	4
59-H2 5738	Audi	93.39921272	200	4
59-H2 5739	Audi	283.7963279	201	3
59-H2 5740	Audi	37.28144579	202	2
59-H2 5741	Audi	67.70796044	203	1
59-H2 5742	Audi	274.6456455	204	4
59-H2 5743	FIAT	189.5596108	205	5
59-H2 5744	FIAT	180.8857635	206	1
59-H2 5745	FIAT	98.9425611	207	4
59-H2 5746	FIAT	185.9509669	208	2
59-H2 5747	FIAT	177.6355839	209	4
59-H2 5748	FIAT	209.1068034	210	3
59-H2 5749	FORD	207.8632943	211	1
59-H2 5750	FORD	188.0063559	212	5
59-H2 5751	FORD	92.58529099	213	4
59-H2 5752	FORD	241.2985054	214	2
59-H2 5753	FORD	295.6674608	215	2
59-H2 5754	Honda	184.4587801	216	3
59-H2 5755	Honda	116.8564012	217	2
59-H2 5756	Honda	56.28362377	218	1
59-H2 5757	Honda	0.453605408	219	4
59-H2 5758	Honda	103.1474623	220	3
59-H2 5759	Honda	201.3127805	221	4
59-H2 5738	Audi	267.0348323	200	4
59-H2 5739	Audi	1.843564734	201	3
59-H2 5740	Audi	179.9999584	202	2
